procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  67592 461536  89524 2300960    0    0     0    12 4380 2600 96  4  0  0  0
 4  0  67592 381408  89536 2300952    0    0     0   424 4375 2455 98  2  0  0  0
 4  0  67592 930148  89536 2300964    0    0     0     0 4341 2549 97  3  0  0  0
 4  0  67592 1092060  89536 2300964    0    0     0     0 4317 2428 87 13  0  0  0
 4  0  67592 576592  89536 2300964    0    0     0     0 4310 2558 96  4  0  0  0
 4  0  67592 737492  89536 2300964    0    0     0     0 4387 2588 94  6  0  0  0
 4  0  67592 375048  89536 2300964    0    0     0     0 4389 2496 97  4  0  0  0
 4  1  67592 380368  89548 2300960    0    0     0   124 4319 2620 99  1  0  0  0
 4  0  67592 919840  89552 2300964    0    0     0     4 4259 2487 99  2  0  0  0
 4  0  67592 375556  89552 2300964    0    0     0     0 4240 2508 92  8  0  0  0
 5  0  67592 367372  89552 2302512    0    0     0     0 4608 3369 91  9  0  0  0
 4  0  67592 373360  89552 2307020    0    0     0     0 4886 3914 98  2  0  0  0
 4  0  67592 377696  89552 2306868    0    0     0   160 4373 2881 99  1  0  0  0
 4  0  67592 376940  89560 2307024    0    0     0    56 4306 2516 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0  67592 376436  89560 2307024    0    0     0     0 4261 2479 99  1  0  0  0
 4  0  67592 375176  89560 2307024    0    0     0     0 4291 2494 99  1  0  0  0
 4  0  67592 375296  89560 2307028    0    0     0     0 4300 2466 99  1  0  0  0
 4  0  67592 375456  89560 2305996    0    0     0     4 4280 2591 99  1  0  0  0
 4  0  67592 375216  89560 2305924    0    0     0     0 4333 2518 99  1  0  0  0
 4  0  67592 375216  89568 2305940    0    0     0    36 4279 2839 99  1  0  0  0
 4  0  67592 376992  89568 2305940    0    0     0     4 4258 2538 100  1  0  0  0
 4  0  67592 369408  89568 2305940    0    0     0     0 4314 2750 99  1  0  0  0
 6  0  67592 388048  89568 2303704    0    0     0     4 4361 2876 99  1  0  0  0
 5  0  67592 390312  89568 2305940    0    0     0     0 4615 3862 98  2  0  0  0
 5  0  67592 389412  89568 2305940    0    0     0     0 4272 2761 99  1  0  0  0
 4  0  67592 390808  89580 2305940    0    0     0    96 4313 2735 100  1  0  0  0
 4  0  67592 391836  89580 2305940    0    0     0    12 4280 2476 100  1  0  0  0
 5  0  67592 393172  89580 2305940    0    0     0   812 4350 2607 99  1  0  0  0
 4  0  67592 390612  89580 2305940    0    0     4     0 4354 2788 99  1  0  0  0
 4  0  67592 393176  89580 2305944    0    0     0     0 4230 2503 100  0  0  0  0
 4  0  67592 394880  89580 2305944    0    0     0    12 4255 2560 99  1  0  0  0
 5  0  67592 395372  89588 2305944    0    0     0    48 4261 2599 99  1  0  0  0
 4  0  67592 395376  89588 2305944    0    0     0     0 4302 2583 99  1  0  0  0
 6  0  67592 396116  89588 2305944    0    0     0     0 4329 2520 100  0  0  0  0
 4  0  67592 396928  89588 2305944    0    0     0     4 4291 2444 100  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  67592 397896  89588 2305936    0    0     0     0 4298 2489 99  1  0  0  0
 4  0  67592 398120  89588 2305936    0    0     0     0 4329 2500 99  1  0  0  0
 4  0  67592 398224  89596 2305936    0    0     0    56 4266 2543 99  1  0  0  0
 6  0  67592 398368  89596 2305936    0    0     0     0 4353 2438 100  1  0  0  0
 4  0  67592 398056  89596 2305936    0    0     0     0 4308 2512 99  1  0  0  0
 5  0  67592 399364  89596 2305936    0    0     0     0 4291 2397 100  1  0  0  0
 4  0  67592 393360  89596 2309204    0    0   100     0 4355 2661 99  1  0  0  0
 4  0  67592 392960  89604 2309240    0    0     0   116 4274 2517 99  1  0  0  0
 4  0  67592 392456  89604 2309248    0    0     0     0 4269 2284 100  0  0  0  0
 4  0  67592 392456  89604 2309248    0    0     0     0 4213 2439 100  1  0  0  0
 5  0  67592 392456  89604 2309248    0    0     0     0 4248 2644 100  1  0  0  0
 4  0  67592 393416  89604 2309248    0    0     0     0 4345 2619 100  1  0  0  0
 4  0  67592 393228  89612 2309240    0    0     0   232 4331 2542 99  1  0  0  0
 4  0  67592 393652  89612 2309388    0    0     0     0 4758 4056 98  2  0  0  0
 4  0  67592 393308  89612 2309392    0    0     0     0 4306 2533 100  1  0  0  0
 4  0  67592 393084  89612 2309392    0    0     0     0 4293 2528 100  0  0  0  0
 4  0  67592 393136  89612 2309392    0    0     0     0 4277 2434 100  0  0  0  0
 4  0  67592 392884  89624 2309380    0    0     0    88 4297 2621 99  1  0  0  0
 4  0  67592 467236  89624 2309396    0    0     0   248 4422 3699 99  1  0  0  0
 4  0  67592 466680  89624 2309396    0    0     0     0 4313 2499 99  1  0  0  0
 4  0  67592 466476  89624 2309396    0    0     0     0 4305 2491 100  0  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0  67592 468020  89624 2309396    0    0     0     0 4299 2426 100  1  0  0  0
 5  0  67592 467872  89632 2309388    0    0     0    32 4273 2588 99  1  0  0  0
 4  0  67592 467856  89632 2309396    0    0     0     8 4268 2593 100  0  0  0  0
 4  0  67592 467936  89632 2309396    0    0     0     0 4247 2573 99  1  0  0  0
 4  0  67592 469844  89632 2309396    0    0     0    12 4244 2494 99  1  0  0  0
 4  0  67592 469844  89632 2309396    0    0     0     0 4273 2395 99  1  0  0  0
 4  0  67592 469116  89640 2309392    0    0     0    36 4320 2521 99  1  0  0  0
 4  0  67592 468108  89640 2309400    0    0     0     8 4297 2460 99  1  0  0  0
 4  0  67592 467856  89640 2309400    0    0     0     0 4274 2458 100  1  0  0  0
 4  0  67592 467856  89640 2309400    0    0     0     0 4292 2506 100  1  0  0  0
 4  0  67592 466848  89640 2309400    0    0     0     0 4353 2529 100  1  0  0  0
 4  0  67592 466344  89648 2309392    0    0     0    12 4313 2530 99  1  0  0  0
 6  0  67592 466344  89648 2309400    0    0     0     0 4293 2429 100  1  0  0  0
 4  0  67592 466276  89648 2309400    0    0     0     0 4353 3938 99  1  0  0  0
 4  0  67592 466580  89648 2309400    0    0     0     0 4322 3721 99  1  0  0  0
 4  0  67592 466528  89648 2309400    0    0     0     0 4291 2402 100  0  0  0  0
 5  0  67592 484608  89656 2309392    0    0     0    12 4408 2817 99  1  0  0  0
 4  0  67592 466632  89656 2309400    0    0     0  3248 4319 2781 98  2  0  0  0
 4  0  67592 478572  89656 2309376    0    0     0     0 4657 3941 97  2  0  0  0
 4  0  67592 478720  89656 2309384    0    0     0     0 4445 3009 99  1  0  0  0
 4  0  67592 479876  89656 2309512    0    0     0     0 4308 2519 100  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  67592 483112  89668 2309500    0    0     0   140 4316 2665 100  1  0  0  0
 4  0  67592 483900  89668 2309516    0    0     0   920 4396 2588 99  1  0  0  0
 4  0  67592 484276  89668 2309532    0    0     0     0 4306 2553 99  1  0  0  0
 4  0  67592 485672  89668 2309532    0    0     0     4 4324 2577 99  1  0  0  0
 4  0  67592 496356  89668 2309532    0    0     0     0 5042 3326 99  1  0  0  0
 5  0  67592 497332  89676 2309524    0    0     0    48 4280 2560 99  1  0  0  0
 4  0  67592 497296  89676 2309532    0    0     0   160 4360 2624 99  1  0  0  0
 4  0  67592 497584  89676 2309532    0    0     0     0 4384 2651 99  1  0  0  0
 4  0  67592 499220  89676 2309532    0    0     0     0 4281 2554 99  1  0  0  0
 4  0  67592 499564  89676 2309532    0    0     0     0 4238 2449 100  1  0  0  0
 6  0  67592 500076  89684 2309524    0    0     0    36 4274 2519 100  0  0  0  0
 4  0  67592 494672  89684 2309536    0    0     4     0 4345 2745 99  1  0  0  0
 4  0  67592 494404  89684 2309536    0    0     0     0 4192 2665 99  1  0  0  0
 4  0  67592 494740  89684 2309536    0    0     0    12 4259 2576 100  0  0  0  0
 4  0  67592 495336  89684 2309536    0    0     0     0 4274 2438 100  1  0  0  0
 1  0  67592 3227140  89692 2308960    0    0    56    68 4022 5338 67  3 30  0  0
 0  0  67592 3225160  89700 2309040    0    0     0    48 2459 4620  3  1 96  0  0
 0  0  67592 3224220  89700 2309040    0    0     0     0 2015 3509  1  1 98  0  0
 1  0  67592 3225100  89700 2309040    0    0     0     0 1750 3116  1  0 99  0  0
 0  0  67592 3226272  89700 2309040    0    0     0     0 1642 2984  1  1 99  0  0
 0  0  67592 3231984  89700 2309040    0    0     0     0 1177 2736  1  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  67592 3233664  89704 2309036    0    0     0    16 1641 3026  1  1 99  0  0
 1  0  67592 3236712  89708 2307432    0    0     0     4 2431 4014  1  1 97  0  0
 0  0  67592 3241260  89708 2307432    0    0     0     0 2038 3408  1  1 98  0  0
 0  0  67592 3241384  89708 2307432    0    0     0     0 1613 2949  1  1 99  0  0
