procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  25916 1071076  78528 1757716    0    0    16     0 4749 4157 95  5  0  0  0
 4  0  25916 1075976  78528 1758792    0    0  1060    16 4480 2656 92  8  0  0  0
169  0  25916 393292  78608 1765444    0    0  3500    76 6605 11518 77 23  0  0  0
 5  0  25916 389016  78608 1765840    0    0    40     0 6383 7352 88 12  0  0  0
 4  0  25916 1001696  78608 1766140    0    0     0    20 4617 3165 97  3  0  0  0
 4  0  25916 397336  78608 1766144    0    0     0    20 4181 2186 91  9  0  0  0
 4  0  25916 397600  78608 1766144    0    0     0   288 4170 2192 99  1  0  0  0
 5  0  25916 397292  78620 1766132    0    0     0   192 4243 2618 93  7  0  0  0
 4  0  25916 1133972  78620 1766148    0    0     0     0 4196 3071 94  5  0  0  0
 4  0  25916 1545392  78620 1766148    0    0     0     0 4137 2319 86 14  0  0  0
 4  0  25916 849040  78620 1766148    0    0     0     0 4051 1898 93  7  0  0  0
 4  0  25916 1149844  78620 1766148    0    0     0    36 4088 2073 94  6  0  0  0
 4  0  25916 836684  78620 1766148    0    0     0     0 4089 1946 91  9  0  0  0
 4  0  25916 547608  78632 1766488    0    0   424    28 4357 3562 92  8  0  0  0
 4  0  25916 547436  78632 1766592    0    0     0     0 4135 2159 100  0  0  0  0
 4  0  25916 547436  78632 1766592    0    0     0     0 4056 1935 100  0  0  0  0
 4  0  25916 1778236  78632 1766592    0    0     0     8 4087 1959 95  5  0  0  0
 4  0  25916 1176936  78632 1766592    0    0     0     0 4095 1967 83 17  0  0  0
 4  0  25916 953888  78640 1766584    0    0     0    44 4329 2951 92  8  0  0  0
 4  0  25916 654844  78640 1766592    0    0     0    20 4109 2090 88 12  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0  25916 558076  78640 1766592    0    0     0     0 4150 2094 99  1  0  0  0
 4  0  25916 558076  78640 1766592    0    0     0     0 4106 1925 100  0  0  0  0
 4  0  25916 558076  78640 1766596    0    0     0     4 4086 1848 100  0  0  0  0
 6  0  25916 540688  78648 1766588    0    0     0    32 4210 3134 95  5  0  0  0
 4  0  25916 540688  78648 1766596    0    0     0     0 4134 2191 100  0  0  0  0
 4  0  25916 540940  78648 1766596    0    0     0     0 4144 2039 90 10  0  0  0
 5  0  25916 540940  78648 1766596    0    0     0     0 4121 2138 100  0  0  0  0
 4  0  25916 540940  78648 1766596    0    0     0   204 4138 1984 99  1  0  0  0
 5  0  25916 511184  78656 1766588    0    0    16    40 4281 2681 95  5  0  0  0
 5  0  25916 512048  78656 1766852    0    0   144     0 4511 3726 97  3  0  0  0
 4  0  25916 514620  78656 1766896    0    0     4     0 4359 2692 99  1  0  0  0
 4  0  25916 516720  78656 1766900    0    0     0     0 4126 1998 100  0  0  0  0
 4  0  25916 518832  78656 1766900    0    0     0  3316 4093 2018 99  1  0  0  0
 4  0  25916 523108  78656 1766908    0    0     0     0 4107 1920 100  0  0  0  0
 4  0  25916 518232  78668 1766908    0    0     0   128 4261 6270 94  6  0  0  0
 4  0  25916 520588  78668 1766908    0    0     0     0 4096 1940 100  0  0  0  0
 4  0  25916 524124  78668 1766908    0    0     0     0 4153 2025 100  0  0  0  0
 4  0  25916 527416  78668 1766908    0    0     0  1296 4185 1943 99  1  0  0  0
 4  0  25916 533380  78668 1766908    0    0     0     0 4128 1991 100  0  0  0  0
 6  0  25916 538704  78676 1766908    0    0     0    56 4348 3085 95  5  0  0  0
 4  0  25916 543780  78676 1766908    0    0     0     0 4206 2226 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6  0  25916 549192  78676 1766844    0    0     0     4 4218 2192 99  1  0  0  0
 4  0  25916 549360  78676 1766844    0    0     0     8 4129 1943 100  0  0  0  0
 4  0  25916 552628  78676 1766844    0    0     0     0 4109 1976 100  0  0  0  0
 4  0  25916 554104  78684 1766692    0    0     8    60 4376 3243 94  6  0  0  0
 4  0  25916 554524  78684 1766852    0    0     0     0 4153 2123 100  0  0  0  0
 4  0  25916 555116  78684 1766848    0    0     0     0 4104 1953 100  0  0  0  0
 4  0  25916 553672  78684 1766848    0    0     4    20 4214 2101 99  1  0  0  0
 4  0  25916 553792  78684 1766852    0    0     0     0 4138 1951 100  0  0  0  0
 5  0  25916 543120  78692 1766852    0    0     0    96 4182 2582 96  4  0  0  0
 5  0  25916 543856  78692 1766856    0    0     0     0 4197 2544 98  2  0  0  0
 4  0  25916 545812  78692 1766856    0    0     0     0 4099 1971 100  0  0  0  0
 5  0  25916 549460  78692 1766856    0    0     0     0 4098 2052 100  0  0  0  0
 4  0  25916 551660  78692 1766856    0    0     0     0 4109 1926 100  0  0  0  0
 4  0  25916 552208  78700 1766856    0    0    32    32 4295 2811 99  1  0  0  0
 4  0  25916 549380  78700 1766900    0    0    24     0 5256 4372 93  7  0  0  0
 4  0  25916 551520  78700 1766928    0    0     0     0 4099 1968 100  0  0  0  0
 4  0  25916 558712  78700 1766928    0    0     0     0 4137 1958 99  1  0  0  0
 4  0  25916 559020  78700 1766928    0    0     0     0 4101 1928 100  0  0  0  0
 4  0  25916 563924  78712 1766928    0    0     0    88 4173 2190 99  1  0  0  0
 5  0  25916 561296  78712 1766924    0    0     0     0 4385 3179 94  6  0  0  0
 4  0  25916 561408  78712 1766928    0    0     0     0 4118 2162 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0  25916 562340  78712 1766928    0    0     0   160 4156 1942 100  0  0  0  0
 4  0  25916 568632  78712 1766928    0    0     0     0 4099 1971 99  1  0  0  0
 4  0  25916 573096  78720 1766928    0    0     0    40 4028 2020 100  0  0  0  0
 6  0  25916 562588  78720 1766928    0    0     0     0 4289 2952 94  6  0  0  0
 4  0  25916 568692  78720 1766928    0    0     0     0 4057 2104 100  0  0  0  0
 4  0  25916 568444  78720 1766928    0    0     0     0 4070 1829 100  0  0  0  0
 4  0  25916 568016  78720 1766932    0    0     0     8 4089 1940 100  0  0  0  0
 4  0  25916 568460  78728 1766932    0    0     0    28 4073 2092 100  0  0  0  0
27  0  25916 557196  78728 1766932    0    0     0     0 4153 2096 99  1  0  0  0
 4  0  25916 565060  78728 1766932    0    0     0     0 4188 2754 95  5  0  0  0
 4  0  25916 565060  78728 1766932    0    0     0     0 4109 1895 100  0  0  0  0
 4  0  25916 565060  78728 1766932    0    0     0     8 3986 1816 99  1  0  0  0
 4  0  25916 565800  78736 1766932    0    0     0    24 4104 2087 100  0  0  0  0
 4  0  25916 566968  78736 1766932    0    0     0     0 4091 1920 100  0  0  0  0
 4  0  25916 556784  78736 1766932    0    0     0    20 4348 3236 95  5  0  0  0
 4  0  25916 558304  78736 1766932    0    0     0     0 4085 1897 100  0  0  0  0
 4  0  25916 558992  78736 1766932    0    0     0    16 4056 1925 100  0  0  0  0
 4  0  25916 553940  78744 1766924    0    0    28    52 4177 2281 99  1  0  0  0
 4  0  25916 553880  78744 1764728    0    0     0     4 4105 2204 99  1  0  0  0
 4  0  25916 556784  78744 1766892    0    0     0     0 4597 4229 92  8  0  0  0
 4  0  25916 556564  78744 1766968    0    0     0     0 4159 2269 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0  25916 556564  78744 1766968    0    0     0     4 4074 1877 99  1  0  0  0
 4  0  25916 556564  78756 1766956    0    0     0   128 4052 2099 100  0  0  0  0
 4  0  25916 556564  78756 1766968    0    0     0     0 4103 1936 100  0  0  0  0
 4  0  25916 557452  78756 1766968    0    0     0     0 4076 1929 100  0  0  0  0
 5  0  25916 560144  78756 1766968    0    0     0     0 4095 1868 100  0  0  0  0
 4  0  25916 556444  78756 1766968    0    0     0  1264 4463 3090 94  6  0  0  0
 4  0  25916 556520  78764 1766960    0    0     0    48 4109 2144 100  0  0  0  0
 4  0  25916 557284  78764 1766968    0    0     0     0 4113 2240 100  0  0  0  0
 6  0  25916 564856  78764 1766968    0    0     0     0 4074 1916 100  0  0  0  0
 4  0  25916 564952  78764 1766968    0    0     0     0 4059 1875 99  1  0  0  0
 4  0  25916 564952  78764 1766968    0    0     0     8 4085 1885 100  0  0  0  0
 4  0  25916 560564  78772 1766960    0    0     0    28 4279 3124 94  6  0  0  0
 4  0  25916 562656  78772 1766968    0    0     0     0 4071 1837 100  0  0  0  0
 4  0  25916 562744  78772 1766968    0    0     0     0 4101 1904 100  0  0  0  0
 5  0  25916 562744  78772 1766968    0    0     0     0 4095 1831 100  0  0  0  0
 0  0  25916 3552160  78772 1764784    0    0     0   140 4129 3899 89  3  8  0  0
 0  0  25916 3589320  78788 1764836    0    0     0   116 3299 8263  7 11 82  1  0
 0  0  25916 3612792  78788 1764836    0    0     0     0 2029 3889  1  1 98  0  0
 0  0  25916 3630444  78788 1764836    0    0     0     4 1078 2356  0  0 99  0  0
 1  0  25916 3647636  78788 1764836    0    0     0     0 1434 2477  0  0 99  0  0
 0  0  25916 3663396  78788 1764836    0    0     0     8 1327 2495  0  0 99  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0  25916 3676132  78788 1764836    0    0     0    36 3887 3518 13  6 80  0  0
 0  0  25916 3689740  78796 1764836    0    0     0     4 1515 2587  1  1 99  0  0
 0  0  25916 3706968  78796 1765084    0    0    80     0 2212 3536  1  1 98  0  0
 0  0  25916 3743740  78796 1765212    0    0     4     0 2026 3210  1  1 98  0  0
